,TRADING_DATE,DELIVERY_DATE,MEAN
11703,2016-12-02,2016-12-01,4.3
11704,2016-12-02,2016-11-01,4.3
11705,2016-12-01,2017-03-01,4.49
11706,2016-12-01,2017-02-01,4.49
11707,2016-12-01,2017-01-01,4.49
11708,2016-12-01,2016-12-01,4.46
11709,2016-12-01,2016-11-01,4.46
11710,2016-11-30,2017-02-01,4.61
11711,2016-11-30,2017-03-01,4.61
11712,2016-11-30,2017-01-01,4.61
11713,2016-11-30,2016-12-01,4.58
11714,2016-11-30,2016-11-01,4.58
11715,2016-11-29,2017-02-01,4.59
11716,2016-11-29,2017-01-01,4.59
11717,2016-11-29,2017-03-01,4.59
11718,2016-11-29,2016-12-01,4.56
11719,2016-11-29,2016-11-01,4.56
11720,2016-11-28,2017-01-01,4.77
11721,2016-11-28,2017-03-01,4.77
11722,2016-11-28,2017-02-01,4.77
11723,2016-11-28,2016-12-01,4.74
11724,2016-11-28,2016-11-01,4.74
11725,2016-11-27,2017-03-01,5.03
11726,2016-11-27,2017-02-01,5.03
11727,2016-11-27,2017-01-01,5.03
11728,2016-11-27,2016-12-01,5.0
11729,2016-11-27,2016-11-01,5.0
11730,2016-11-26,2017-03-01,5.03
11731,2016-11-26,2017-02-01,5.03
11732,2016-11-26,2017-01-01,5.03
11733,2016-11-26,2016-12-01,5.0
11734,2016-11-26,2016-11-01,5.0
11735,2016-11-25,2017-03-01,5.03
11736,2016-11-25,2017-02-01,5.03
11737,2016-11-25,2017-01-01,5.03
11738,2016-11-25,2016-12-01,5.0
11739,2016-11-25,2016-11-01,5.0
11740,2016-11-24,2017-03-01,5.37
11741,2016-11-24,2017-02-01,5.37
11742,2016-11-24,2017-01-01,5.37
11743,2016-11-24,2016-12-01,5.34
11744,2016-11-24,2016-11-01,5.34
11745,2016-11-23,2017-02-01,5.42
11746,2016-11-23,2017-03-01,5.42
11747,2016-11-23,2017-01-01,5.42
11748,2016-11-23,2016-12-01,5.39
11749,2016-11-23,2016-11-01,5.39
11750,2016-11-22,2017-02-01,5.54
11751,2016-11-22,2017-01-01,5.54
11752,2016-11-22,2016-12-01,5.51
11753,2016-11-22,2017-03-01,5.54
11754,2016-11-22,2016-11-01,5.51
11755,2016-11-21,2017-01-01,5.51
11756,2016-11-21,2017-02-01,5.51
11757,2016-11-21,2016-12-01,5.48
11758,2016-11-21,2016-11-01,5.48
11759,2016-11-20,2017-02-01,5.61
11760,2016-11-20,2017-01-01,5.61
11761,2016-11-20,2016-12-01,5.58
11762,2016-11-20,2016-11-01,5.58
11763,2016-11-19,2017-01-01,5.61
11764,2016-11-19,2017-02-01,5.61
11765,2016-11-19,2016-12-01,5.58
11766,2016-11-19,2016-11-01,5.58
11767,2016-11-18,2017-02-01,5.61
11768,2016-11-18,2017-01-01,5.61
11769,2016-11-18,2016-12-01,5.58
11770,2016-11-18,2016-11-01,5.58
11771,2016-11-17,2017-02-01,5.92
11772,2016-11-17,2017-01-01,5.92
11773,2016-11-17,2016-12-01,5.9
11774,2016-11-17,2016-11-01,5.9
11775,2016-11-16,2017-02-01,5.58
11776,2016-11-16,2017-01-01,5.58
11777,2016-11-16,2016-12-01,5.55
11778,2016-11-16,2016-11-01,5.55
11779,2016-11-15,2016-11-01,5.74
11780,2016-11-15,2017-02-01,5.77
11781,2016-11-15,2017-01-01,5.77
11782,2016-11-15,2016-12-01,5.74
11783,2016-11-14,2017-02-01,5.44
11784,2016-11-14,2017-01-01,5.44
11785,2016-11-14,2016-12-01,5.41
11786,2016-11-14,2016-11-01,5.41
11787,2016-11-13,2017-02-01,5.69
11788,2016-11-13,2017-01-01,5.69
11789,2016-11-13,2016-12-01,5.67
11790,2016-11-13,2016-11-01,5.67
11791,2016-11-12,2017-02-01,5.69
11792,2016-11-12,2017-01-01,5.69
11793,2016-11-12,2016-12-01,5.67
11794,2016-11-12,2016-11-01,5.67
11795,2016-11-11,2017-02-01,5.69
11796,2016-11-11,2017-01-01,5.69
11797,2016-11-11,2016-12-01,5.67
11798,2016-11-11,2016-11-01,5.67
11799,2016-11-10,2017-02-01,5.95
11800,2016-11-10,2017-01-01,5.95
11801,2016-11-10,2016-12-01,5.92
11802,2016-11-10,2016-11-01,5.92
11803,2016-11-09,2017-02-01,6.16
11804,2016-11-09,2017-01-01,6.16
11805,2016-11-09,2016-12-01,6.13
11806,2016-11-09,2016-11-01,6.13
11807,2016-11-08,2017-02-01,6.18
11808,2016-11-08,2017-01-01,6.18
11809,2016-11-08,2016-12-01,6.15
11810,2016-11-08,2016-11-01,6.15
11811,2016-11-07,2017-02-01,6.26
11812,2016-11-07,2017-01-01,6.26
11813,2016-11-07,2016-12-01,6.23
11814,2016-11-07,2016-11-01,6.23
11815,2016-11-06,2017-02-01,6.495
11816,2016-11-06,2017-01-01,6.495
11817,2016-11-06,2016-12-01,6.47
11818,2016-11-06,2016-11-01,6.47
11819,2016-11-05,2017-02-01,6.44
11820,2016-11-05,2016-11-01,6.41
11821,2016-11-05,2016-12-01,6.41
11822,2016-11-05,2017-01-01,6.44
11823,2016-11-04,2016-11-01,6.41
11824,2016-11-04,2017-02-01,6.44
11825,2016-11-04,2017-01-01,6.44
11826,2016-11-04,2016-12-01,6.41
11827,2016-11-04,2016-10-01,6.41
11828,2016-11-03,2017-02-01,6.53
11829,2016-11-03,2017-01-01,6.53
11830,2016-11-03,2016-12-01,6.5
11831,2016-11-03,2016-11-01,6.5
11832,2016-11-03,2016-10-01,6.5
11833,2016-11-02,2017-02-01,6.27
11834,2016-11-02,2017-01-01,6.27
11835,2016-11-02,2016-12-01,6.24
11836,2016-11-02,2016-11-01,6.24
11837,2016-11-02,2016-10-01,6.24
11838,2016-11-01,2017-02-01,6.06
11839,2016-11-01,2017-01-01,6.06
11840,2016-11-01,2016-12-01,6.03
11841,2016-11-01,2016-11-01,6.03
11842,2016-11-01,2016-10-01,6.03
11843,2016-10-31,2017-02-01,5.93
11844,2016-10-31,2017-01-01,5.93
11845,2016-10-31,2016-12-01,5.9
11846,2016-10-31,2016-11-01,5.9
11847,2016-10-31,2016-10-01,5.9
11848,2016-10-30,2016-10-01,5.88
11849,2016-10-30,2017-02-01,5.91
11850,2016-10-30,2017-01-01,5.91
11851,2016-10-30,2016-12-01,5.88
11852,2016-10-30,2016-11-01,5.88
11853,2016-10-29,2017-02-01,5.91
11854,2016-10-29,2016-12-01,5.88
11855,2016-10-29,2017-01-01,5.91
11856,2016-10-29,2016-11-01,5.88
11857,2016-10-29,2016-10-01,5.88
11858,2016-10-28,2016-12-01,5.88
11859,2016-10-28,2017-02-01,5.91
11860,2016-10-28,2017-01-01,5.91
11861,2016-10-28,2016-11-01,5.88
11862,2016-10-28,2016-10-01,5.88
11863,2016-10-27,2017-02-01,5.83
11864,2016-10-27,2017-01-01,5.83
11865,2016-10-27,2016-12-01,5.81
11866,2016-10-27,2016-11-01,5.81
11867,2016-10-27,2016-10-01,5.81
11868,2016-10-26,2017-01-01,5.96
11869,2016-10-26,2017-02-01,5.96
11870,2016-10-26,2016-12-01,5.94
11871,2016-10-26,2016-11-01,5.94
11872,2016-10-26,2016-10-01,5.94
11873,2016-10-25,2017-01-01,5.83
11874,2016-10-25,2017-02-01,5.83
11875,2016-10-25,2016-12-01,5.81
11876,2016-10-25,2016-11-01,5.81
11877,2016-10-25,2016-10-01,5.81
11878,2016-10-24,2016-12-01,5.81
11879,2016-10-24,2017-01-01,5.83
11880,2016-10-24,2016-11-01,5.81
11881,2016-10-24,2016-10-01,5.81
11882,2016-10-23,2017-01-01,5.91
11883,2016-10-23,2016-12-01,5.89
11884,2016-10-23,2016-11-01,5.89
11885,2016-10-23,2016-10-01,5.89
11886,2016-10-22,2017-01-01,5.91
11887,2016-10-22,2016-12-01,5.89
11888,2016-10-22,2016-11-01,5.89
11889,2016-10-22,2016-10-01,5.89
11890,2016-10-21,2017-01-01,5.91
11891,2016-10-21,2016-12-01,5.89
11892,2016-10-21,2016-11-01,5.89
11893,2016-10-21,2016-10-01,5.89
11894,2016-10-20,2017-01-01,5.6
11895,2016-10-20,2016-12-01,5.58
11896,2016-10-20,2016-11-01,5.58
11897,2016-10-20,2016-10-01,5.58
11898,2016-10-19,2017-01-01,5.7
11899,2016-10-19,2016-12-01,5.67
11900,2016-10-19,2016-11-01,5.67
11901,2016-10-19,2016-10-01,5.67
11902,2016-10-18,2017-01-01,5.98
11903,2016-10-18,2016-12-01,5.95
11904,2016-10-18,2016-11-01,5.95
11905,2016-10-18,2016-10-01,5.95
11906,2016-10-17,2017-01-01,5.9
11907,2016-10-17,2016-12-01,5.87
11908,2016-10-17,2016-11-01,5.87
11909,2016-10-17,2016-10-01,5.87
11910,2016-10-16,2017-01-01,5.83
11911,2016-10-16,2016-12-01,5.81
11912,2016-10-16,2016-11-01,5.81
11913,2016-10-16,2016-10-01,5.81
11914,2016-10-15,2017-01-01,5.83
11915,2016-10-15,2016-12-01,5.81
11916,2016-10-15,2016-11-01,5.81
11917,2016-10-15,2016-10-01,5.81
11918,2016-10-14,2017-01-01,5.83
11919,2016-10-14,2016-12-01,5.81
11920,2016-10-14,2016-11-01,5.81
11921,2016-10-14,2016-10-01,5.81
11922,2016-10-13,2017-01-01,5.68
11923,2016-10-13,2016-12-01,5.65
11924,2016-10-13,2016-11-01,5.65
11925,2016-10-13,2016-10-01,5.65
11926,2016-10-12,2016-12-01,5.52
11927,2016-10-12,2016-11-01,5.52
11928,2016-10-12,2017-01-01,5.55
11929,2016-10-12,2016-10-01,5.52
11930,2016-10-11,2017-01-01,5.46
11931,2016-10-11,2016-12-01,5.43
11932,2016-10-11,2016-11-01,5.43
11933,2016-10-11,2016-10-01,5.43
11934,2016-10-10,2017-01-01,5.69
11935,2016-10-10,2016-12-01,5.66
11936,2016-10-10,2016-11-01,5.66
11937,2016-10-10,2016-10-01,5.66
11938,2016-10-09,2016-11-01,5.69
11939,2016-10-09,2017-01-01,5.71
11940,2016-10-09,2016-12-01,5.69
11941,2016-10-09,2016-10-01,5.69
11942,2016-10-08,2017-01-01,5.71
11943,2016-10-08,2016-12-01,5.69
11944,2016-10-08,2016-11-01,5.69
11945,2016-10-08,2016-10-01,5.69
11946,2016-10-07,2017-01-01,5.71
11947,2016-10-07,2016-12-01,5.69
11948,2016-10-07,2016-11-01,5.69
11949,2016-10-07,2016-10-01,5.69
11950,2016-10-06,2017-01-01,5.89
11951,2016-10-06,2016-12-01,5.86
11952,2016-10-06,2016-11-01,5.86
11953,2016-10-06,2016-10-01,5.86
11954,2016-10-05,2016-09-01,5.48
11955,2016-10-05,2016-10-01,5.48
11956,2016-10-05,2016-11-01,5.48
11957,2016-10-05,2016-12-01,5.48
11958,2016-10-05,2017-01-01,5.51
11959,2016-10-04,2016-11-01,5.21
11960,2016-10-04,2016-10-01,5.21
11961,2016-10-04,2016-12-01,5.21
11962,2016-10-04,2017-01-01,5.24
11963,2016-10-04,2016-09-01,5.21
11964,2016-10-03,2016-11-01,5.31
11965,2016-10-03,2017-01-01,5.34
11966,2016-10-03,2016-12-01,5.31
11967,2016-10-03,2016-10-01,5.31
11968,2016-10-03,2016-09-01,5.31
11969,2016-10-02,2017-01-01,4.99
11970,2016-10-02,2016-12-01,4.96
11971,2016-10-02,2016-11-01,4.96
11972,2016-10-02,2016-10-01,4.96
11973,2016-10-02,2016-09-01,4.96
11974,2016-10-01,2017-01-01,4.99
11975,2016-10-01,2016-12-01,4.96
11976,2016-10-01,2016-11-01,4.96
11977,2016-10-01,2016-10-01,4.96
11978,2016-10-01,2016-09-01,4.96
11979,2016-09-30,2017-01-01,4.99
11980,2016-09-30,2016-12-01,4.96
11981,2016-09-30,2016-11-01,4.96
11982,2016-09-30,2016-10-01,4.96
11983,2016-09-30,2016-09-01,4.96
11984,2016-09-29,2017-01-01,5.06
11985,2016-09-29,2016-12-01,5.02
11986,2016-09-29,2016-11-01,5.02
11987,2016-09-29,2016-10-01,5.02
11988,2016-09-29,2016-09-01,5.02
11989,2016-09-28,2016-10-01,4.95
11990,2016-09-28,2017-01-01,4.98
11991,2016-09-28,2016-12-01,4.95
11992,2016-09-28,2016-11-01,4.95
11993,2016-09-28,2016-09-01,4.95
11994,2016-09-27,2017-01-01,4.46
11995,2016-09-27,2016-11-01,4.43
11996,2016-09-27,2016-12-01,4.43
11997,2016-09-27,2016-10-01,4.43
11998,2016-09-27,2016-09-01,4.43
11999,2016-09-26,2016-11-01,4.62
12000,2016-09-26,2017-01-01,4.65
12001,2016-09-26,2016-12-01,4.62
12002,2016-09-26,2016-10-01,4.62
12003,2016-09-26,2016-09-01,4.62
12004,2016-09-25,2017-01-01,4.57
12005,2016-09-25,2016-12-01,4.54
12006,2016-09-25,2016-11-01,4.54
12007,2016-09-25,2016-10-01,4.54
12008,2016-09-25,2016-09-01,4.54
12009,2016-09-24,2016-12-01,4.54
12010,2016-09-24,2017-01-01,4.57
12011,2016-09-24,2016-11-01,4.54
12012,2016-09-24,2016-10-01,4.54
12013,2016-09-24,2016-09-01,4.54
12014,2016-09-23,2016-12-01,4.54
12015,2016-09-23,2016-11-01,4.54
12016,2016-09-23,2016-10-01,4.54
12017,2016-09-23,2016-09-01,4.54
12018,2016-09-22,2016-12-01,4.42
12019,2016-09-22,2016-11-01,4.42
12020,2016-09-22,2016-10-01,4.42
12021,2016-09-22,2016-09-01,4.42
12022,2016-09-21,2016-12-01,4.21
12023,2016-09-21,2016-11-01,4.21
12024,2016-09-21,2016-10-01,4.21
12025,2016-09-21,2016-09-01,4.21
12026,2016-09-20,2016-09-01,4.16
12027,2016-09-20,2016-12-01,4.16
12028,2016-09-20,2016-11-01,4.16
12029,2016-09-20,2016-10-01,4.16
12030,2016-09-19,2016-11-01,4.4
12031,2016-09-19,2016-10-01,4.4
12032,2016-09-19,2016-09-01,4.4
12033,2016-09-19,2016-12-01,4.4
12034,2016-09-18,2016-12-01,4.36
12035,2016-09-18,2016-11-01,4.36
12036,2016-09-18,2016-10-01,4.36
12037,2016-09-18,2016-09-01,4.36
12038,2016-09-17,2016-12-01,4.36
12039,2016-09-17,2016-11-01,4.36
12040,2016-09-17,2016-10-01,4.36
12041,2016-09-17,2016-09-01,4.36
12042,2016-09-16,2016-12-01,4.36
12043,2016-09-16,2016-11-01,4.36
12044,2016-09-16,2016-10-01,4.36
12045,2016-09-16,2016-09-01,4.36
12046,2016-09-15,2016-12-01,4.14
12047,2016-09-15,2016-11-01,4.14
12048,2016-09-15,2016-10-01,4.14
12049,2016-09-15,2016-09-01,4.14
12050,2016-09-14,2016-12-01,3.98
12051,2016-09-14,2016-11-01,3.98
12052,2016-09-14,2016-10-01,3.98
12053,2016-09-14,2016-09-01,3.98
12054,2016-09-13,2016-12-01,4.03
12055,2016-09-13,2016-11-01,4.03
12056,2016-09-13,2016-10-01,4.03
12057,2016-09-13,2016-09-01,4.03
12058,2016-09-12,2016-12-01,4.03
12059,2016-09-12,2016-11-01,4.03
12060,2016-09-12,2016-10-01,4.03
12061,2016-09-12,2016-09-01,4.03
12062,2016-09-11,2016-09-01,4.08
12063,2016-09-11,2016-12-01,4.08
12064,2016-09-11,2016-11-01,4.08
12065,2016-09-11,2016-10-01,4.08
12066,2016-09-10,2016-11-01,4.08
12067,2016-09-10,2016-12-01,4.08
12068,2016-09-10,2016-10-01,4.08
12069,2016-09-10,2016-09-01,4.08
12070,2016-09-09,2016-12-01,4.08
12071,2016-09-09,2016-11-01,4.08
12072,2016-09-09,2016-10-01,4.08
12073,2016-09-09,2016-09-01,4.08
12074,2016-09-08,2016-12-01,4.08
12075,2016-09-08,2016-11-01,4.08
12076,2016-09-08,2016-10-01,4.08
12077,2016-09-08,2016-09-01,4.08
12078,2016-09-07,2016-12-01,4.01
12079,2016-09-07,2016-11-01,4.01
12080,2016-09-07,2016-10-01,4.01
12081,2016-09-07,2016-09-01,4.01
12082,2016-09-06,2016-11-01,4.13
12083,2016-09-06,2016-12-01,4.13
12084,2016-09-06,2016-10-01,4.13
12085,2016-09-06,2016-09-01,4.13
12086,2016-09-05,2016-11-01,3.93
12087,2016-09-05,2016-10-01,3.93
12088,2016-09-05,2016-09-01,3.93
12089,2016-09-05,2016-12-01,3.93
12090,2016-09-04,2016-09-01,4.08
12091,2016-09-04,2016-12-01,4.08
12092,2016-09-04,2016-11-01,4.08
12093,2016-09-04,2016-10-01,4.08
12094,2016-09-04,2016-08-01,4.08
12095,2016-09-03,2016-12-01,4.08
12096,2016-09-03,2016-11-01,4.08
12097,2016-09-03,2016-10-01,4.08
12098,2016-09-03,2016-09-01,4.08
12099,2016-09-03,2016-08-01,4.08
12100,2016-09-02,2016-12-01,4.08
12101,2016-09-02,2016-11-01,4.08
12102,2016-09-02,2016-10-01,4.08
12103,2016-09-02,2016-09-01,4.08
12104,2016-09-02,2016-08-01,4.08
12105,2016-09-01,2016-09-01,4.38
12106,2016-09-01,2016-11-01,4.38
12107,2016-09-01,2016-10-01,4.38
12108,2016-09-01,2016-12-01,4.38
12109,2016-09-01,2016-08-01,4.38
12110,2016-08-31,2016-10-01,4.47
12111,2016-08-31,2016-12-01,4.47
12112,2016-08-31,2016-11-01,4.47
12113,2016-08-31,2016-09-01,4.47
12114,2016-08-31,2016-08-01,4.47
12115,2016-08-30,2016-12-01,4.55
12116,2016-08-30,2016-11-01,4.55
12117,2016-08-30,2016-10-01,4.55
12118,2016-08-30,2016-09-01,4.55
12119,2016-08-30,2016-08-01,4.55
12120,2016-08-29,2016-12-01,4.7
12121,2016-08-29,2016-11-01,4.7
12122,2016-08-29,2016-10-01,4.7
12123,2016-08-29,2016-09-01,4.7
12124,2016-08-29,2016-08-01,4.7
12125,2016-08-28,2016-12-01,4.7
12126,2016-08-28,2016-11-01,4.7
12127,2016-08-28,2016-10-01,4.7
12128,2016-08-28,2016-09-01,4.7
12129,2016-08-28,2016-08-01,4.7
12130,2016-08-27,2016-12-01,4.7
12131,2016-08-27,2016-11-01,4.7
12132,2016-08-27,2016-10-01,4.7
12133,2016-08-27,2016-09-01,4.7
12134,2016-08-27,2016-08-01,4.7
12135,2016-08-26,2016-10-01,4.7
12136,2016-08-26,2016-12-01,4.7
12137,2016-08-26,2016-11-01,4.7
12138,2016-08-26,2016-09-01,4.7
12139,2016-08-26,2016-08-01,4.7
12140,2016-08-25,2016-12-01,4.71
12141,2016-08-25,2016-10-01,4.71
12142,2016-08-25,2016-11-01,4.71
12143,2016-08-25,2016-09-01,4.71
12144,2016-08-25,2016-08-01,4.71
12145,2016-08-24,2016-10-01,4.61
12146,2016-08-24,2016-12-01,4.61
12147,2016-08-24,2016-11-01,4.61
12148,2016-08-24,2016-09-01,4.61
12149,2016-08-24,2016-08-01,4.61
12150,2016-08-23,2016-11-01,4.71
12151,2016-08-23,2016-10-01,4.71
12152,2016-08-23,2016-09-01,4.71
12153,2016-08-23,2016-08-01,4.71
12154,2016-08-22,2016-10-01,4.9
12155,2016-08-22,2016-11-01,4.9
12156,2016-08-22,2016-09-01,4.9
12157,2016-08-22,2016-08-01,4.9
12158,2016-08-21,2016-11-01,4.77
12159,2016-08-21,2016-10-01,4.77
12160,2016-08-21,2016-09-01,4.77
12161,2016-08-21,2016-08-01,4.77
12162,2016-08-20,2016-11-01,4.77
12163,2016-08-20,2016-10-01,4.77
12164,2016-08-20,2016-09-01,4.77
12165,2016-08-20,2016-08-01,4.77
12166,2016-08-19,2016-11-01,4.77
12167,2016-08-19,2016-10-01,4.77
12168,2016-08-19,2016-09-01,4.77
12169,2016-08-19,2016-08-01,4.77
12170,2016-08-18,2016-08-01,4.69
12171,2016-08-18,2016-11-01,4.69
12172,2016-08-18,2016-10-01,4.69
12173,2016-08-18,2016-09-01,4.69
12174,2016-08-17,2016-10-01,4.49
12175,2016-08-17,2016-11-01,4.49
12176,2016-08-17,2016-09-01,4.49
12177,2016-08-17,2016-08-01,4.49
12178,2016-08-16,2016-11-01,4.7
12179,2016-08-16,2016-10-01,4.7
12180,2016-08-16,2016-09-01,4.7
12181,2016-08-16,2016-08-01,4.7
12182,2016-08-15,2016-11-01,4.81
12183,2016-08-15,2016-10-01,4.81
12184,2016-08-15,2016-09-01,4.81
12185,2016-08-15,2016-08-01,4.81
12186,2016-08-14,2016-11-01,4.9
12187,2016-08-14,2016-10-01,4.9
12188,2016-08-14,2016-09-01,4.9
12189,2016-08-14,2016-08-01,4.9
12190,2016-08-13,2016-11-01,4.9
12191,2016-08-13,2016-10-01,4.9
12192,2016-08-13,2016-09-01,4.9
12193,2016-08-13,2016-08-01,4.9
12194,2016-08-12,2016-11-01,4.9
12195,2016-08-12,2016-10-01,4.9
12196,2016-08-12,2016-09-01,4.9
12197,2016-08-12,2016-08-01,4.9
12198,2016-08-11,2016-11-01,4.88
12199,2016-08-11,2016-10-01,4.88
12200,2016-08-11,2016-09-01,4.88
12201,2016-08-11,2016-08-01,4.88
12202,2016-08-10,2016-11-01,4.77
12203,2016-08-10,2016-10-01,4.77
12204,2016-08-10,2016-09-01,4.77
12205,2016-08-10,2016-08-01,4.77
12206,2016-08-09,2016-10-01,4.88
12207,2016-08-09,2016-11-01,4.88
12208,2016-08-09,2016-09-01,4.88
12209,2016-08-09,2016-08-01,4.88
12210,2016-08-08,2016-10-01,4.95
12211,2016-08-08,2016-09-01,4.95
12212,2016-08-08,2016-08-01,4.95
12213,2016-08-08,2016-11-01,4.95
12214,2016-08-07,2016-11-01,4.73
12215,2016-08-07,2016-10-01,4.73
12216,2016-08-07,2016-09-01,4.73
12217,2016-08-07,2016-08-01,4.73
12218,2016-08-06,2016-11-01,4.73
12219,2016-08-06,2016-10-01,4.73
12220,2016-08-06,2016-09-01,4.73
12221,2016-08-06,2016-08-01,4.73
12222,2016-08-05,2016-08-01,4.73
12223,2016-08-05,2016-11-01,4.73
12224,2016-08-05,2016-10-01,4.73
12225,2016-08-05,2016-09-01,4.73
12226,2016-08-04,2016-10-01,4.7
12227,2016-08-04,2016-09-01,4.7
12228,2016-08-04,2016-11-01,4.7
12229,2016-08-04,2016-08-01,4.7
12230,2016-08-04,2016-07-01,4.7
12231,2016-08-03,2016-09-01,4.64
12232,2016-08-03,2016-11-01,4.64
12233,2016-08-03,2016-10-01,4.64
12234,2016-08-03,2016-08-01,4.64
12235,2016-08-03,2016-07-01,4.64
12236,2016-08-02,2016-11-01,4.42
12237,2016-08-02,2016-10-01,4.42
12238,2016-08-02,2016-09-01,4.42
12239,2016-08-02,2016-08-01,4.42
12240,2016-08-02,2016-07-01,4.42
12241,2016-08-01,2016-11-01,4.38
12242,2016-08-01,2016-10-01,4.38
12243,2016-08-01,2016-09-01,4.38
12244,2016-08-01,2016-08-01,4.38
12245,2016-08-01,2016-07-01,4.38
12246,2016-07-31,2016-11-01,4.43
12247,2016-07-31,2016-08-01,4.43
12248,2016-07-31,2016-10-01,4.43
12249,2016-07-31,2016-09-01,4.43
12250,2016-07-31,2016-07-01,4.43
12251,2016-07-30,2016-09-01,4.43
12252,2016-07-30,2016-11-01,4.43
12253,2016-07-30,2016-10-01,4.43
12254,2016-07-30,2016-08-01,4.43
12255,2016-07-30,2016-07-01,4.43
12256,2016-07-29,2016-11-01,4.43
12257,2016-07-29,2016-10-01,4.43
12258,2016-07-29,2016-09-01,4.43
12259,2016-07-29,2016-08-01,4.43
12260,2016-07-29,2016-07-01,4.43
12261,2016-07-28,2016-11-01,4.49
12262,2016-07-28,2016-10-01,4.49
12263,2016-07-28,2016-09-01,4.49
12264,2016-07-28,2016-08-01,4.49
12265,2016-07-28,2016-07-01,4.49
12266,2016-07-27,2016-11-01,4.54
12267,2016-07-27,2016-10-01,4.54
12268,2016-07-27,2016-09-01,4.54
12269,2016-07-27,2016-08-01,4.54
12270,2016-07-27,2016-07-01,4.54
12271,2016-07-26,2016-11-01,4.52
12272,2016-07-26,2016-10-01,4.52
12273,2016-07-26,2016-09-01,4.52
12274,2016-07-26,2016-08-01,4.52
12275,2016-07-26,2016-07-01,4.52
12276,2016-07-25,2016-08-01,4.6
12277,2016-07-25,2016-11-01,4.6
12278,2016-07-25,2016-10-01,4.6
12279,2016-07-25,2016-09-01,4.6
12280,2016-07-25,2016-07-01,4.6
12281,2016-07-24,2016-10-01,4.57
12282,2016-07-24,2016-09-01,4.57
12283,2016-07-24,2016-08-01,4.57
12284,2016-07-24,2016-07-01,4.57
12285,2016-07-23,2016-10-01,4.57
12286,2016-07-23,2016-09-01,4.57
12287,2016-07-23,2016-08-01,4.57
12288,2016-07-23,2016-07-01,4.57
12289,2016-07-22,2016-10-01,4.57
12290,2016-07-22,2016-09-01,4.57
12291,2016-07-22,2016-08-01,4.57
12292,2016-07-22,2016-07-01,4.57
12293,2016-07-21,2016-10-01,4.66
12294,2016-07-21,2016-09-01,4.66
12295,2016-07-21,2016-08-01,4.66
12296,2016-07-21,2016-07-01,4.66
12297,2016-07-20,2016-10-01,4.69
12298,2016-07-20,2016-09-01,4.69
12299,2016-07-20,2016-08-01,4.69
12300,2016-07-20,2016-07-01,4.69
12301,2016-07-19,2016-10-01,4.67
12302,2016-07-19,2016-09-01,4.67
12303,2016-07-19,2016-08-01,4.67
12304,2016-07-19,2016-07-01,4.67
12305,2016-07-18,2016-10-01,4.85
12306,2016-07-18,2016-09-01,4.85
12307,2016-07-18,2016-08-01,4.85
12308,2016-07-18,2016-07-01,4.85
12309,2016-07-17,2016-10-01,4.93
12310,2016-07-17,2016-09-01,4.93
12311,2016-07-17,2016-08-01,4.93
12312,2016-07-17,2016-07-01,4.93
12313,2016-07-16,2016-09-01,4.93
12314,2016-07-16,2016-10-01,4.93
12315,2016-07-16,2016-08-01,4.93
12316,2016-07-16,2016-07-01,4.93
12317,2016-07-15,2016-10-01,4.93
12318,2016-07-15,2016-09-01,4.93
12319,2016-07-15,2016-08-01,4.93
12320,2016-07-15,2016-07-01,4.93
12321,2016-07-14,2016-10-01,4.78
12322,2016-07-14,2016-09-01,4.78
12323,2016-07-14,2016-08-01,4.78
12324,2016-07-14,2016-07-01,4.78
12325,2016-07-13,2016-10-01,4.79
12326,2016-07-13,2016-09-01,4.79
12327,2016-07-13,2016-08-01,4.79
12328,2016-07-13,2016-07-01,4.79
12329,2016-07-12,2016-10-01,4.63
12330,2016-07-12,2016-09-01,4.63
12331,2016-07-12,2016-08-01,4.63
12332,2016-07-12,2016-07-01,4.63
12333,2016-07-11,2016-10-01,4.43
12334,2016-07-11,2016-09-01,4.43
12335,2016-07-11,2016-08-01,4.43
12336,2016-07-11,2016-07-01,4.43
12337,2016-07-10,2016-10-01,4.55
12338,2016-07-10,2016-09-01,4.55
12339,2016-07-10,2016-08-01,4.55
12340,2016-07-10,2016-07-01,4.55
12341,2016-07-09,2016-10-01,4.55
12342,2016-07-09,2016-09-01,4.55
12343,2016-07-09,2016-08-01,4.55
12344,2016-07-09,2016-07-01,4.55
12345,2016-07-08,2016-10-01,4.55
12346,2016-07-08,2016-09-01,4.55
12347,2016-07-08,2016-08-01,4.55
12348,2016-07-08,2016-07-01,4.55
12349,2016-07-07,2016-10-01,4.58
12350,2016-07-07,2016-09-01,4.58
12351,2016-07-07,2016-08-01,4.58
12352,2016-07-07,2016-07-01,4.58
12353,2016-07-06,2016-09-01,4.59
12354,2016-07-06,2016-08-01,4.59
12355,2016-07-06,2016-07-01,4.59
12356,2016-07-06,2016-10-01,4.59
12357,2016-07-05,2016-07-01,4.71
12358,2016-07-05,2016-10-01,4.71
12359,2016-07-05,2016-09-01,4.71
12360,2016-07-05,2016-08-01,4.71
12361,2016-07-05,2016-06-01,4.71
12362,2016-07-04,2016-10-01,4.97
12363,2016-07-04,2016-09-01,4.97
12364,2016-07-04,2016-08-01,4.97
12365,2016-07-04,2016-07-01,4.97
12366,2016-07-04,2016-06-01,4.97
12367,2016-07-03,2016-10-01,4.62
